time_utc,AUD.USD.SPOT_ask,AUD.USD.SPOT_bid,CAD.USD.SPOT_ask,CAD.USD.SPOT_bid,EUR.USD.SPOT_ask,EUR.USD.SPOT_bid,GBP.USD.SPOT_ask,GBP.USD.SPOT_bid,JPY.USD.SPOT_ask,JPY.USD.SPOT_bid,MXN.USD.SPOT_ask,MXN.USD.SPOT_bid,NOK.USD.SPOT_ask,NOK.USD.SPOT_bid,NZD.USD.SPOT_ask,NZD.USD.SPOT_bid,SEK.USD.SPOT_ask,SEK.USD.SPOT_bid,TRY.USD.SPOT_ask,TRY.USD.SPOT_bid
2022-03-30,0.75139,0.75133,0.8016289099450082,0.8015839298453744,1.11603,1.11598,1.31373,1.31362,0.008208967476070859,0.008208495793145906,0.05032560667518847,0.050315224883897613,0.11670657868593598,0.11665621341361432,0.69758,0.6975,0.10811520353399337,0.10806952985038494,0.0682640453273261,0.06820584524093715
2022-03-31,0.74889,0.74882,0.7999552025086595,0.7999104100340761,1.10677,1.10672,1.31436,1.31425,0.008214092096400585,0.008213754753710563,0.05028941558670147,0.05028132400782377,0.11375053957943639,0.11370099449330155,0.69365,0.69357,0.10642019230769231,0.10636731477120916,0.06818724216699056,0.06812462446300765
2022-04-01,0.74949,0.74942,0.7988560381533644,0.7987986068952295,1.10522,1.10516,1.31135,1.31126,0.008165531657766237,0.008165064953091702,0.050337766412628736,0.05032028863717563,0.11437530399147273,0.11432058920887124,0.69157,0.69149,0.1068743774960595,0.10682312458316014,0.06809437880902931,0.06806425265450586
2022-04-04,0.7545,0.75443,0.801166498421702,0.8011215701982776,1.09725,1.0972,1.31164,1.31153,0.00814756876548038,0.008147037737078798,0.05046223406402648,0.05045077769873822,0.11473309980655619,0.11467990593153904,0.6954,0.69534,0.10618377122949631,0.10613271425807701,0.06815238874122538,0.06802721088435375
2022-04-05,0.75805,0.75799,0.8009162481879271,0.8008970046452026,1.09051,1.09047,1.30743,1.30733,0.0080890441985375,0.008088586196018798,0.049983255609370864,0.04997501249375312,0.11418594180287531,0.11413872868671432,0.69458,0.69449,0.10611067324439775,0.10606137236784516,0.06795555706567905,0.0678560014222618
2022-04-06,0.75117,0.75111,0.7976898900783331,0.7976389885937625,1.09007,1.09003,1.30733,1.30722,0.008079698142477398,0.008079306472332416,0.049580056917905346,0.04957071758570777,0.11364366138448707,0.11359212171738224,0.69182,0.69172,0.10552877168525404,0.10547996903425585,0.06790940884859598,0.0678173001932793
2022-04-07,0.74784,0.74777,0.7942370162103776,0.7941928617945583,1.08737,1.08733,1.30718,1.30708,0.008065101499302368,0.008064711243013944,0.04964750273061265,0.049636659651352104,0.11353735956229379,0.11349289188568563,0.68945,0.68935,0.10564251932396247,0.1056048779113868,0.0678823490279587,0.06776849198840888
2022-04-08,0.74614,0.74607,0.7954816641476413,0.7954247170276569,1.08744,1.08739,1.30342,1.30332,0.008045699573577923,0.00804524646612549,0.04991265285749938,0.049906176388389824,0.11486019027178213,0.11481113110170707,0.68439,0.68429,0.10575123991053194,0.10570731422794262,0.067806953603092,0.06777616244590615
2022-04-11,0.74168,0.7416,0.7913834173518729,0.791333317506667,1.0881,1.08805,1.30253,1.30245,0.007977662544874352,0.007977344342068525,0.05021491985698791,0.05020433162973301,0.11338473385692537,0.11333665272245462,0.68234,0.68226,0.10520361990950226,0.1051621820150004,0.06823144104803493,0.06814658330067976
2022-04-12,0.74545,0.74538,0.7908952142930584,0.7908389219283816,1.08286,1.08282,1.3002,1.30011,0.0079779171253969,0.007977535260705852,0.05049128015591708,0.05048032024715165,0.11396726832605379,0.1139186971342002,0.68537,0.68532,0.10509530649481735,0.10505573827749802,0.06858005006343655,0.06845798391237379
2022-04-13,0.74497,0.74491,0.7957285292549594,0.795671546785487,1.08893,1.0889,1.31152,1.31143,0.007957032027053909,0.007956525544425259,0.050586806960744635,0.05057427084545008,0.11422142969528504,0.11417636573345916,0.67959,0.6795,0.10553590292786462,0.1054889313638966,0.0685377471642507,0.06848376934666484
2022-04-14,0.74182,0.74176,0.7934052158458891,0.793367448133603,1.08303,1.08298,1.3079,1.30784,0.007940352075211016,0.007939847713720851,0.05001575496281328,0.050006000720086416,0.11392520906748012,0.1138002416854936,0.67893,0.67884,0.10505674653215637,0.1049958795869892,0.06847509389647251,0.06828735318219066
2022-04-18,0.73515,0.7351,0.792977392214548,0.7929208030701893,1.07829,1.07825,1.30128,1.3012,0.007875690107345656,0.007875193926650445,0.0504612155097592,0.05044899606497831,0.11295844289171267,0.11290103032333723,0.67317,0.67309,0.10421281530878515,0.10416465405645613,0.06828035915468915,0.0682433147142823
2022-04-19,0.73777,0.73771,0.7923993058582081,0.7923427991886409,1.07906,1.07902,1.30011,1.30003,0.007759878325107863,0.007759456838021339,0.04994580879745476,0.049936081815276444,0.11323958442648756,0.11319262320877829,0.6736,0.67352,0.10484759563531776,0.1048050118984022,0.06823376889222477,0.06817283176308578
2022-04-20,0.7449,0.74484,0.8001024131088779,0.8000512032770097,1.08496,1.08491,1.3065,1.30641,0.007825154742435031,0.007824664908725285,0.05004078323833925,0.050030518616355976,0.11352516480066965,0.11346887975484506,0.68042,0.68033,0.10597589325831722,0.10592962174617744,0.0681663258350375,0.0681294049918415
2022-04-21,0.73764,0.7376,0.7952096570260749,0.7951527488430528,1.08406,1.08401,1.3031,1.303,0.007795872864905319,0.0077954474586841285,0.049611541629044575,0.049601206301337256,0.11261206045811042,0.11257178462017756,0.67382,0.67372,0.10519329167883665,0.10515007512728958,0.06802721088435375,0.06799265951247903
2022-04-22,0.72436,0.7243,0.7865530884007017,0.7864912266903662,1.08001,1.07996,1.28351,1.28342,0.007783070265558357,0.007782646255379754,0.04939369242547727,0.04938271604938271,0.11172709874308177,0.1116803342261197,0.66369,0.66359,0.1049001515210381,0.104856593587976,0.06787253537855907,0.0677759327662747
2022-04-25,0.71803,0.71796,0.7856323554829281,0.7855829811302968,1.07133,1.07128,1.27451,1.27442,0.0078060965614144655,0.007805730967676469,0.049496374390575894,0.04948706655515581,0.10959112902400849,0.109538952341026,0.66217,0.66207,0.10303726857417646,0.10300174989904429,0.06770251514843777,0.06765007323120427
2022-04-26,0.7127,0.71265,0.7798730366696303,0.7798183023355557,1.06398,1.06393,1.25813,1.25803,0.00785700255352583,0.007856385277133992,0.048972315949793586,0.048964402879106896,0.1081874199255689,0.10813725390549565,0.6566,0.65651,0.10156066550213337,0.10152003816793893,0.06763154335181928,0.06750371270419873
2022-04-27,0.71244,0.7124,0.7800007800007801,0.7799521109403883,1.05604,1.05598,1.2544,1.25431,0.00779058896852602,0.00779010345257385,0.049065305922182424,0.04905880679170121,0.10722851195613547,0.1071843280552172,0.65423,0.65415,0.10160678892374009,0.10157072091569277,0.06753767758188099,0.06746796115194797
2022-04-28,0.71017,0.7101,0.7810913408213956,0.7810425355764875,1.05046,1.05041,1.2467,1.24661,0.007646019864359607,0.007645552200007647,0.0488622426792145,0.04885245581295372,0.10629173918322743,0.10624045473394626,0.6489,0.64881,0.10136737785754953,0.10132539766753162,0.06765899864682003,0.06756756756756756
2022-04-29,0.70612,0.70606,0.7779558432263385,0.777907429015947,1.0551,1.05504,1.25765,1.25754,0.0077007785487112745,0.007700304162014399,0.048989349715371874,0.04897807251693417,0.10667057586541571,0.10662570238913367,0.64547,0.6454,0.10183379982627158,0.10178969406361854,0.06740588453371979,0.06729022273063724
2022-05-02,0.70521,0.70515,0.7763854598531079,0.7763372408974458,1.05038,1.05033,1.2489,1.24881,0.007682497733663168,0.0076820846104799,0.048842362739529056,0.04883193999531213,0.10587334065778999,0.10582243536784411,0.64336,0.64327,0.10088942677116952,0.10084684736584382,0.06720430107526881,0.0670735797169495
2022-05-03,0.70948,0.70943,0.7787676780262911,0.7787191627211563,1.0524,1.05235,1.2494,1.24931,0.0076843868627722205,0.0076839144933995174,0.04928779141406673,0.049273705579754426,0.10642988612689873,0.10638824861498643,0.64377,0.64367,0.10137458699777487,0.10133365430909966,0.06754246732633143,0.06741270055278414
2022-05-04,0.72572,0.72565,0.7849848105439159,0.7849231952653433,1.06276,1.06271,1.2635,1.26335,0.007744433688286544,0.007743893939628604,0.049962028858067865,0.04994481098386284,0.10796522389303034,0.10788452089449811,0.65494,0.65485,0.10266823811271905,0.10259700138056208,0.06796248470844093,0.06781040211568455
2022-05-05,0.71115,0.7111,0.7791803023219572,0.7791317355938543,1.05446,1.05441,1.23601,1.23591,0.0076840916251085375,0.0076835602544795155,0.04944302433091227,0.04943275908944857,0.10539014322409124,0.10534408344323223,0.64263,0.64255,0.10055404567777619,0.10051477106986587,0.06729248679384947,0.06724723445748294
2022-05-06,0.70709,0.70703,0.7746953510531984,0.7746533426291735,1.05411,1.05405,1.23353,1.23345,0.007657964666151031,0.007657495539508848,0.04964257347100874,0.049633949621541135,0.10533621128998412,0.10529970029970029,0.64049,0.64042,0.10043447191653566,0.10039623198620808,0.06691201070592172,0.06687844841999666
2022-05-09,0.69505,0.69497,0.7686513243862318,0.7685981538272345,1.05579,1.05575,1.23336,1.23326,0.007677661077329403,0.007677189534455227,0.049083368100719074,0.049073733284259596,0.10334873431351436,0.10329729465290348,0.63239,0.63232,0.09908404110553234,0.09903846153846153,0.06626685663165567,0.06618133686300463
2022-05-12,0.6858,0.6857,0.7665184730952016,0.7664009809932557,1.038,1.03785,1.2198,1.21965,0.007791803023219573,0.007790892446729774,0.049392472587177716,0.04937296336526118,0.10138203838452899,0.10128824476650564,0.62375,0.6236,0.09856613806855949,0.09848643006263047,0.06514445783524966,0.06490556240669826
2022-05-13,0.69288,0.69282,0.7739578657337894,0.7738919801574096,1.04037,1.04031,1.22445,1.22439,0.00773299514367905,0.00773293534492758,0.04970450670762318,0.049692650953850434,0.10230165699243729,0.10225402947577006,0.62751,0.62741,0.09932786587869125,0.09928611649280868,0.06464124111182934,0.06455382013369096
2022-05-16,0.6967,0.69663,0.7778287687748419,0.7777743210030178,1.04319,1.04314,1.23184,1.23175,0.007747133560582584,0.007746653445711453,0.04992710642462005,0.049917635900763736,0.10228957483526828,0.1022425656205281,0.63075,0.63065,0.09947269051796476,0.09942620763277288,0.0643707756678468,0.06425289941208598
2022-05-17,0.70194,0.70186,0.7800555399544448,0.7799886121662624,1.05443,1.05438,1.24835,1.24822,0.0077299465860690905,0.007729528344180439,0.05014793641241663,0.05013888471064849,0.10327687090954324,0.10322688022556835,0.63545,0.63533,0.1007462116145306,0.10069333027733211,0.06303183107469272,0.06289308176100629
2022-05-18,0.69528,0.6952,0.7757831530930474,0.7757289913195926,1.0463,1.04625,1.23386,1.23376,0.00780183343085625,0.00780140737389025,0.04985094567243941,0.049842994567113594,0.10103224186711214,0.10098060979258557,0.62936,0.62925,0.09942982039342393,0.09937313007550932,0.06281407035175879,0.06259780907668232
2022-05-19,0.70502,0.70495,0.7800068640604036,0.7799460277348808,1.05847,1.05843,1.24735,1.24725,0.007825154742435031,0.007824664908725285,0.050184175925647126,0.050174607634568304,0.10312250345862317,0.10307341727774692,0.63856,0.6385,0.10083643742438243,0.10078557961492315,0.06317119393556538,0.06277463904582549
2022-05-20,0.70458,0.70449,0.7793685555962558,0.7793078187953459,1.05613,1.05608,1.2494,1.24931,0.007819403066769882,0.007818913952851949,0.050342657296891295,0.05033143248289989,0.10269452431353368,0.10264903880733962,0.64102,0.641,0.10059818069247989,0.10054936161704639,0.06289308176100629,0.06265271599523839
2022-05-23,0.71049,0.7104,0.7829320806420043,0.7829014327096218,1.06911,1.06907,1.25872,1.25861,0.007818730550907755,0.007818180396694473,0.050297256787614805,0.05028612806871097,0.1042747263679651,0.10422152399131576,0.64646,0.64636,0.1019773364619699,0.1019346288068041,0.06281012499214873,0.06271361826220564
2022-05-24,0.71071,0.71063,0.7801894299936024,0.780140737389025,1.07356,1.07352,1.2537,1.25358,0.007885067259623724,0.007884569896712134,0.050375042189097836,0.050364639993553326,0.10461508477879555,0.10455820476858345,0.64613,0.64601,0.10248684976754399,0.1024439121680297,0.06210794360598721,0.06185822095756526
2022-05-25,0.70862,0.70855,0.7801529099703541,0.780122479229239,1.06762,1.06755,1.25774,1.25763,0.007855768097725755,0.007855212719160435,0.05042737197750939,0.050416693975709234,0.10434668723067166,0.10428653765373606,0.64787,0.64778,0.10130375374805481,0.10125867890882878,0.06123698714023271,0.06101281269066504
2022-05-26,0.70968,0.70961,0.7827666103074707,0.7827114690711564,1.07301,1.07296,1.2607,1.26057,0.007871350645057186,0.007870855010979843,0.050558417723758915,0.050548195176691214,0.10481428117902758,0.10475567488406151,0.6477,0.64769,0.10136601955505173,0.10132492232725486,0.061218243036424855,0.06094491432973393
2022-05-27,0.71605,0.71599,0.7859719722394699,0.7858978489975873,1.07308,1.07303,1.26327,1.26317,0.007867882516778259,0.007867449215615314,0.05104931874684133,0.05103681285311095,0.10559108889457423,0.10554047408281694,0.65385,0.65376,0.1018759731135837,0.10183352155716466,0.06163328197226502,0.06151953245155337
2022-05-31,0.71796,0.71789,0.7906700929037359,0.7906200833313568,1.07346,1.0734,1.26048,1.26038,0.007769524815862262,0.007769041921750209,0.050864441177817,0.05085435313262815,0.10664851868778191,0.10659850082823877,0.65188,0.65178,0.10237087771397838,0.10232904880887805,0.0610444708970485,0.060882800608828
2022-06-01,0.71818,0.71811,0.7902264789088552,0.7901702816957055,1.06536,1.06529,1.24918,1.24906,0.007682910901282278,0.007682438713345164,0.05077482381136137,0.050762915862497475,0.10553134162770426,0.10547467514722833,0.64876,0.64867,0.10158960226568385,0.10154864810246282,0.06103143118706133,0.06097560975609757
2022-06-02,0.72641,0.72634,0.7950768839346765,0.795019994752868,1.07478,1.07473,1.25729,1.25716,0.007701727497477683,0.007701193685021179,0.05116974026239843,0.05115874558755819,0.10674466415723977,0.10669413283033852,0.65581,0.65574,0.10313399608490385,0.10308864013505606,0.06073489219556635,0.060709082078678964
2022-06-03,0.7207,0.72062,0.7941550190597204,0.7940856500782175,1.07207,1.072,1.24929,1.24918,0.007644500164356754,0.007643974255094709,0.051143570230350634,0.05112997238981491,0.10600469475212146,0.10595293396720601,0.65111,0.65102,0.10240296949221188,0.1023604002749981,0.061345929697564576,0.06055468087683178
2022-06-06,0.71959,0.71955,0.7949694334252847,0.7949251975389116,1.06966,1.0696,1.25321,1.2531,0.007584376185058779,0.007583973547100268,0.05107147964290821,0.05106261297603121,0.10607675853321605,0.10603221809169765,0.64911,0.64905,0.10212916284754049,0.10208736983764903,0.060386473429951695,0.06031363088057902
2022-06-07,0.72315,0.7231,0.7979572294924991,0.7978999273911066,1.07053,1.07049,1.25919,1.25907,0.007539033345144486,0.007538578676376356,0.05110906674844118,0.05109809812878765,0.10583023743665686,0.10577650860152367,0.64921,0.64911,0.10220734955747987,0.10216753723829164,0.05975500448162534,0.059648076349537726
2022-06-08,0.7192,0.71914,0.7965271416623522,0.7964700447616164,1.07136,1.07131,1.25393,1.25382,0.007447291792339716,0.007446792666398582,0.05110070927784478,0.051090788330863945,0.10560160862665471,0.10554986305148868,0.645,0.6449,0.10174842110261646,0.1017021397786174,0.0584607290052907,0.05821704478637255
2022-06-09,0.70984,0.70978,0.7875628081339486,0.7875193926650443,1.06184,1.06179,1.24956,1.24943,0.007439590524937508,0.007439092430723451,0.05081404093579137,0.05080216620436695,0.10425015954052327,0.10420432798469012,0.63843,0.63833,0.10084333687889377,0.10079359805587462,0.0585462954831533,0.05809900069718801
2022-06-10,0.70422,0.70415,0.7824603683823415,0.7823991487497262,1.05187,1.0518,1.23097,1.23085,0.00743853907092647,0.007438041117491298,0.05009844344136228,0.05008614817486076,0.10306792349298424,0.10302068641278797,0.63511,0.635,0.09972600401987183,0.09967778620166794,0.05858059224978765,0.05820721769499418
2022-06-13,0.69216,0.69206,0.7754462693279983,0.7753921545821799,1.04038,1.04031,1.21297,1.2128,0.007434888959933383,0.0074341704209227285,0.048809535430841766,0.048797936042497145,0.10086635823176053,0.10081177750881112,0.62565,0.62553,0.09804823342035077,0.09798069225335532,0.057971014492753624,0.05790555603810185
2022-06-14,0.68668,0.6866,0.7716763897891781,0.7716704349906243,1.04123,1.04119,1.19867,1.19866,0.007390436774813392,0.007390054464701404,0.04849401826284728,0.04848766958562438,0.09969170376753317,0.09968501072303922,0.62127,0.62125,0.09805071897394367,0.09801187977144148,0.05791031776549564,0.057848944835246205
2022-06-15,0.70045,0.7003,0.7750435962022865,0.7748934521503293,1.04525,1.04505,1.21785,1.2176,0.007481110196753199,0.007479431563201197,0.049421765345458134,0.049392472587177716,0.10057733942747174,0.1004372897645363,0.62915,0.629,0.09831632413111978,0.09821898496240601,0.058080441411354725,0.057436604347950955
2022-06-16,0.7049,0.7047,0.7726184037703778,0.772499034376207,1.0548,1.0546,1.23475,1.2346,0.007566299701131162,0.0075645826241537125,0.04896919837422262,0.04893564962074872,0.10062485094204625,0.10049552125023822,0.6364,0.63625,0.09862091533822637,0.09840899547426865,0.0578368999421631,0.05775339301183944
2022-06-17,0.69365,0.69357,0.7679901697258275,0.7679311933650744,1.04979,1.04974,1.22293,1.22285,0.007411360132811574,0.007410755971216624,0.0492230147127591,0.049211629692328895,0.09986681760671239,0.09982027899546418,0.63108,0.63097,0.09830046631833249,0.09826266030141345,0.05785095280519271,0.05765981860221068
2022-06-21,0.69719,0.69711,0.7739818269067043,0.7739339060444238,1.05296,1.0529,1.22737,1.22727,0.007321072976455428,0.007320644216691069,0.049662296384584824,0.04965218643402962,0.1015309285756299,0.1014776862817666,0.63324,0.63313,0.09895496579204568,0.09891121569953686,0.05772005772005772,0.05757383844780932
2022-06-22,0.69304,0.693,0.7726721320342139,0.7726184037703778,1.05649,1.05644,1.22659,1.2265,0.007339934380986633,0.007339449541284404,0.04989472213629242,0.049883770814003366,0.10094014235895474,0.10089006035602414,0.62881,0.6287,0.09908278391026663,0.09904186901168131,0.05774172128071138,0.05762028233938346
2022-06-23,0.68993,0.68986,0.7697755334544447,0.7697162825782417,1.05216,1.05211,1.22622,1.2261,0.007408395193433198,0.007407956144899622,0.04994755506717946,0.0499425660490436,0.10028689891817184,0.10022958940649712,0.62813,0.62803,0.09820971867007673,0.09816381940492076,0.05764519383196426,0.057536505474310815
2022-06-24,0.69442,0.69435,0.7755304628365802,0.7754763363395966,1.05501,1.05494,1.22746,1.22735,0.007394699479413157,0.007394207377940121,0.05033573938167578,0.05032155473475509,0.10147644422214955,0.10142288538081412,0.63168,0.63159,0.09870699737095703,0.09866167874678512,0.0597692905385213,0.05917509911829102
2022-06-27,0.692,0.69195,0.7764095715771985,0.7763673770428167,1.05812,1.05805,1.22673,1.22665,0.007381762617277754,0.00738121775330494,0.050162274959493956,0.05014843938056648,0.10217458478176902,0.10211655020653979,0.62977,0.62967,0.09918635170603675,0.0991407582316673,0.060613407685780094,0.06021738475897991
2022-06-28,0.69086,0.69079,0.7766507712142159,0.7766085504601405,1.05217,1.05211,1.21847,1.21835,0.007340419284749545,0.007339934380986633,0.049674877923987504,0.0496645161931155,0.10170315596152918,0.10165314009661837,0.62438,0.62428,0.09851133352682875,0.09846146647325818,0.060024009603841535,0.05997576978900524
2022-06-29,0.68849,0.68841,0.7758914993327333,0.7758614001194826,1.04427,1.04422,1.21232,1.2122,0.007319518961213869,0.0073191439529232665,0.049696602243304626,0.04968746583986723,0.10115954664341761,0.10111650156387686,0.62252,0.6224,0.09775154686461542,0.0977093665200711,0.06058770069675856,0.0599790073474284
2022-06-30,0.6905,0.69035,0.777121541809139,0.7770309646839426,1.0485,1.04835,1.2174,1.2172,0.0073708262696248255,0.00736946829286267,0.04975619464623346,0.04973145016908693,0.10160868301191975,0.10152036023822204,0.6247,0.6246,0.0978215235340766,0.09773002703458561,0.059950241299721235,0.059607188626948415
